listing_id,city,source,listing_name,neighbourhood,district,latitude,longitude,dist_km,dist_zone,dist_zone_encoded,host_id,host_since,host_tenure_days,host_is_superhost,is_superhost_int,host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_multi_listing,host_has_profile_pic,host_identity_verified,host_type,property_type,room_type,room_type_encoded,is_entire_home,person_capacity,bedrooms,capacity_per_bedroom,beds,amenity_count,minimum_nights,maximum_nights,instant_bookable,instant_bookable_int,price_eur,log_price,availability_30,availability_60,availability_90,availability_365,availability_pressure,number_of_reviews,number_of_reviews_ltm,review_velocity_l30d,reviews_per_month,reviews_2024,reviews_2025,review_growth_24_25,review_scores_rating,review_scores_rating_norm,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_score_composite,estimated_occupancy_l365d,estimated_revenue_l365d,at_risk_host,license,kaggle_median_dist_km,kaggle_median_metro_dist_km,kaggle_median_attraction_norm,kaggle_median_restaurant_norm,kaggle_median_lifestyle,kaggle_median_satisfaction,kaggle_median_cleanliness,weekend_premium_pct,amenities_raw,listing_sentiment_score,has_sentiment,has_occupancy,has_revenue,original_row_source,enrichment_source_paris_iab_2025,paris_iab_2025_overlap,source_vintage,number_of_reviews_l30d,number_of_reviews_ly,calculated_host_listings_count,availability_365_calendar,availability_30_calendar,availability_60_calendar,availability_90_calendar,estimated_occupancy_l365d_calendar_proxy,price_eur_estimated,price_source,revenue_source,host_risk_score,xgb_price_training_eligible,prophet_training_eligible,sentiment_city_comparable,predicted_price_eur,actual_price_eur,underpricing_gap_eur,is_underpriced
947552,athens,inside_airbnb,"Smart, simple and comfy in Kolonaki",ΚΟΛΩΝΑΚΙ,,37.97911,23.74553,1.0225664649059152,near_1_3km,2,5136160,2013-02-18,4603.0,True,1,within a few hours,1.0,1.0,1.0,0.0,1,True,casual,Entire condo,Entire home/apt,2,1.0,5,1.0,5.0,2,45.0,3,1125,False,0.0,67.0,4.219507705176107,24.0,54.0,84.0,174.0,191.0,73.0,11.0,0.0,0.48,7.0,9.0,0.2857142857142857,4.67,0.934,4.71,4.59,4.93,4.99,4.9,4.59,9.5371,66.0,4422.0,1.0,00000243065,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""43 inch HDTV"", ""Kitchen"", ""Oven"", ""Baby bath - available upon request"", ""Outdoor furniture"", ""Refrigerator"", ""Bathtub"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Ceiling fan"", ""Heating - split type ductless system"", ""Dishwasher"", ""Pets allowed"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Books and reading material"", ""Portable fans"", ""Long term stays allowed"", ""Fast wifi \u2013 100 Mbps"", ""Iron"", ""Dishes and silverware"", ""Coffee maker: pour-over coffee"", ""AC - split type ductless system"", ""Paid parking garage off premises"", ""Hot water"", ""Elevator"", ""Microwave"", ""Ethernet connection"", ""Drying rack for clothing"", ""Cleaning products"", ""High chair - available upon request"", ""Freezer"", ""Central heating"", ""Free washer \u2013 In unit"", ""Lockbox"", ""Pack \u2019n play/Travel crib"", ""PITSOS stainless steel electric stove"", ""Baking sheet"", ""Dining table"", ""Private patio or balcony"", ""Self check-in""]",0.8111750000000001,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,84.75,67.0,17.75,1
974442,athens,inside_airbnb,View of Lycabettus • 3BR • Renovated & Spacious,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,,37.98857,23.7464,1.7736282307818625,near_1_3km,2,3349638,2012-08-23,4782.0,False,0,,,0.57,2.0,1.0,1,True,semi_professional,Entire rental unit,Entire home/apt,2,1.0,3,3.0,1.0,3,26.0,30,1125,False,0.0,56.0,4.04305126783455,0.0,8.0,38.0,313.0,52.0,8.0,1.0,0.0,0.07,1.0,0.0,-1.0,4.38,0.876,4.25,4.38,4.63,4.5,4.38,4.5,8.8629,60.0,3360.0,1.0,00001331116,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Kitchen"", ""Oven"", ""Wine glasses"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Dishwasher"", ""Room-darkening shades"", ""Hair dryer"", ""Hot water kettle"", ""Essentials"", ""Iron"", ""Dishes and silverware"", ""Clothing storage"", ""Patio or balcony"", ""Host greets you"", ""Hot water"", ""Elevator"", ""Microwave"", ""TV"", ""Air conditioning"", ""Free street parking"", ""Wifi"", ""Washer"", ""Heating""]",0.4641333333333333,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,94.35,56.0,38.35,1
1021237,athens,inside_airbnb,Sofia’s apartment in Kolonaki,ΚΟΛΩΝΑΚΙ,,37.97866,23.74252,0.7624519404738884,centre_0_1km,3,5620986,2013-03-25,4568.0,False,0,within an hour,1.0,1.0,1.0,0.0,1,True,casual,Entire condo,Entire home/apt,2,1.0,5,2.0,2.5,2,51.0,3,1000,True,1.0,99.0,4.605170185988092,6.0,28.0,58.0,267.0,98.0,71.0,9.0,1.0,0.48,8.0,8.0,0.0,4.94,0.988,5.0,5.0,4.98,4.98,4.89,4.9,9.9114,54.0,5346.0,0.0,00000362005,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Park view"", ""Oven"", ""Wine glasses"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Dishwasher"", ""Room-darkening shades"", ""Smoke alarm"", ""Stainless steel induction stove"", ""Private patio or balcony"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""TV with standard cable"", ""Books and reading material"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Safe"", ""Iron"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Host greets you"", ""Fast wifi \u2013 300 Mbps"", ""Paid parking garage off premises"", ""Clothing storage: wardrobe and dresser"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Microwave"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Freezer"", ""Central heating"", ""Free washer \u2013 In unit"", ""Toaster"", ""Body soap"", ""Window AC unit"", ""Coffee maker: espresso machine"", ""Single level home"", ""Dining table"", ""Baking sheet"", ""Blender"", ""Coffee"", ""Carbon monoxide alarm""]",0.8808849999999999,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,169.56,99.0,70.56,1
1116076,athens,inside_airbnb,Central Location,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.97723,23.72841,0.5922043981713172,centre_0_1km,3,6125356,2013-04-28,4534.0,True,1,within a day,1.0,0.95,1.0,0.0,1,True,casual,Entire rental unit,Entire home/apt,2,1.0,4,2.0,2.0,3,35.0,3,1125,False,0.0,64.0,4.174387269895637,0.0,0.0,0.0,237.0,128.0,91.0,6.0,1.0,0.61,2.0,6.0,2.0,4.69,0.938,4.74,4.7,4.83,4.74,4.81,4.71,9.4914,36.0,2304.0,0.0,00000375739,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Bathtub"", ""Bed linens"", ""High chair"", ""Room-darkening shades"", ""Smoke alarm"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Books and reading material"", ""Portable fans"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Patio or balcony"", ""Host greets you"", ""Hot water"", ""Microwave"", ""Luggage dropoff allowed"", ""Paid parking off premises"", ""Washer"", ""Pocket wifi"", ""Heating"", ""Freezer"", ""Toaster"", ""Body soap"", ""Dining table"", ""Crib""]",0.594915,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,97.28,64.0,33.28,1
1315027,athens,inside_airbnb,Penthouse -Hilton area -great view!,ΙΛΙΣΙΑ,,37.97277,23.75443,1.7472145968150932,near_1_3km,2,6993996,2013-06-19,4482.0,False,0,,,,1.0,0.0,1,True,casual,Entire rental unit,Entire home/apt,2,1.0,4,2.0,2.0,2,11.0,444,1125,False,0.0,69.0,4.248495242049359,30.0,60.0,90.0,365.0,0.0,11.0,0.0,0.0,0.07,0.0,0.0,0.0,4.09,0.818,4.36,3.55,4.82,4.91,4.36,4.36,8.7,0.0,0.0,1.0,,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Essentials"", ""Breakfast"", ""Washer"", ""Shampoo"", ""Heating"", ""Kitchen"", ""First aid kit"", ""Elevator"", ""TV"", ""Air conditioning"", ""Smoking allowed""]",,0,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,0,1,116.03,69.0,47.03,1
1372935,athens,inside_airbnb,ATHENS CENTER  SYNTAGMA SQUARE,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.97587,23.73311,0.1537388992672932,centre_0_1km,3,6330438,2013-05-11,4521.0,False,0,,,,1.0,0.0,1,True,casual,Entire rental unit,Entire home/apt,2,1.0,4,2.0,2.0,3,22.0,2,1125,False,0.0,104.0,4.653960350157523,5.0,9.0,9.0,9.0,356.0,49.0,0.0,0.0,0.34,0.0,0.0,0.0,4.78,0.956,4.79,4.66,4.91,4.9,4.94,4.65,9.6086,0.0,0.0,1.0,01118486987,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Kitchen"", ""Refrigerator"", ""Bed linens"", ""Hair dryer"", ""Cooking basics"", ""Essentials"", ""TV with standard cable"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""Coffee maker"", ""Hot water"", ""Elevator"", ""Ethernet connection"", ""Air conditioning"", ""Wifi"", ""Heating"", ""Lockbox"", ""Private patio or balcony"", ""Self check-in""]",0.7948999999999999,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,0,1,119.1,104.0,15.1,1
1374299,athens,inside_airbnb,Casavathel2 Athens Center Apartment,ΝΙΡΒΑΝΑ,,38.01501,23.72582,4.463227940682791,mid_3_5km,1,3756353,2012-10-04,4740.0,True,1,within an hour,1.0,1.0,2.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,6,2.0,3.0,2,52.0,2,30,True,1.0,37.0,3.6375861597263857,0.0,19.0,43.0,254.0,111.0,595.0,40.0,5.0,4.05,53.0,32.0,-0.3962264150943396,4.89,0.978,4.92,4.95,4.95,4.96,4.57,4.91,9.7571,240.0,8880.0,0.0,00000241750,3.553739895835324,0.4245427152321922,1.801410715167278,1.367324756472911,1.8395494364667675,98.0,10.0,-1.849568434032048,"[""Hangers"", ""Bidet"", ""Kitchen"", ""Oven"", ""Outdoor furniture"", ""Refrigerator"", ""Bathtub"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Ceiling fan"", ""Room-darkening shades"", ""Dishwasher"", ""Pets allowed"", ""Hair dryer"", ""Smoking allowed"", ""Cooking basics"", ""Essentials"", ""TV with standard cable"", ""Books and reading material"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""Coffee maker"", ""Free parking on premises"", ""Hot water"", ""Elevator"", ""Drying rack for clothing"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Free street parking"", ""Electric stove"", ""Cleaning products"", ""Wifi"", ""Outdoor dining area"", ""Washer"", ""Heating"", ""Freezer"", ""Toaster"", ""Lockbox"", ""Body soap"", ""Central air conditioning"", ""City skyline view"", ""Clothing storage: closet and dresser"", ""Pack \u2019n play/Travel crib"", ""Baking sheet"", ""Dining table"", ""Coffee"", ""Shower gel"", ""Private patio or balcony"", ""Crib"", ""Self check-in""]",0.35856,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,64.12,37.0,27.12,1
1473284,athens,inside_airbnb,Room with Balcony in Filopapos Hill,ΑΚΡΟΠΟΛΗ,,37.96685,23.72056,1.5758264842886354,near_1_3km,2,6993450,2013-06-19,4482.0,False,0,a few days or more,0.0,0.0,2.0,1.0,1,True,semi_professional,Private room in home,Private room,1,0.0,2,1.0,2.0,1,10.0,2,1125,False,0.0,36.0,3.610917912644224,18.0,46.0,76.0,351.0,14.0,15.0,0.0,0.0,0.1,0.0,0.0,0.0,4.73,0.946,4.87,5.0,5.0,5.0,4.73,4.8,9.7514,0.0,0.0,1.0,,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Long term stays allowed"", ""Wifi"", ""Washer"", ""Kitchen"", ""Heating"", ""Dishes and silverware"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Stove"", ""Cooking basics""]",,0,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,0,1,68.97,36.0,32.97,1
1484797,athens,inside_airbnb,"Acropolis Apartment, Koukaki, 100 Mbps Wi-Fi",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.9626,23.72075,1.8906168759839888,near_1_3km,2,7943398,2013-08-05,4435.0,True,1,within an hour,0.9,1.0,2.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,1.0,4.0,2,51.0,5,730,True,1.0,68.0,4.23410650459726,6.0,34.0,64.0,323.0,42.0,636.0,16.0,0.0,4.31,21.0,13.0,-0.3809523809523809,4.89,0.978,4.92,4.95,4.95,4.96,4.8,4.89,9.8171,160.0,10880.0,1.0,00001860169,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Heating - split type ductless system"", ""Room-darkening shades"", ""Smoke alarm"", ""Private patio or balcony"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""Coffee maker"", ""AC - split type ductless system"", ""Host greets you"", ""Hot water"", ""42 inch HDTV with Netflix"", ""Bosh stainless steel electric stove"", ""Bosch stainless steel oven"", ""First aid kit"", ""Elevator"", ""Microwave"", ""Ethernet connection"", ""Drying rack for clothing"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Free street parking"", ""Fire extinguisher"", ""Laundromat nearby"", ""Cleaning products"", ""Wifi"", ""Outdoor dining area"", ""Freezer"", ""Free washer \u2013 In unit"", ""Single level home"", ""Body soap"", ""Dining table"", ""Baking sheet"", ""Coffee"", ""Shower gel"", ""Carbon monoxide alarm"", ""Crib""]",0.640245,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,103.3,68.0,35.3,1
1734269,athens,inside_airbnb,9th Heaven,ΝΕΟΣ ΚΟΣΜΟΣ,,37.95958,23.72467,1.9804683853737537,near_1_3km,2,3625710,2012-09-20,4754.0,True,1,within an hour,1.0,1.0,2.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,0.0,4.0,2,59.0,3,30,True,1.0,33.0,3.5263605246161616,14.0,41.0,71.0,346.0,19.0,249.0,27.0,5.0,1.77,37.0,20.0,-0.4594594594594595,4.82,0.964,4.84,4.82,4.9,4.93,4.63,4.78,9.6343,162.0,5346.0,1.0,00000066050,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Park view"", ""Wine glasses"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Ceiling fan"", ""Room-darkening shades"", ""TV with premium cable, standard cable"", ""Smoke alarm"", ""Private patio or balcony"", ""Pets allowed"", ""Hair dryer"", ""Hot water kettle"", ""Smoking allowed"", ""Cooking basics"", ""Essentials"", ""Books and reading material"", ""Long term stays allowed"", ""Stainless steel electric stove"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""Coffee maker"", ""Cleaning available during stay"", ""Babysitter recommendations"", ""Portable heater"", ""Host greets you"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Ethernet connection"", ""Mountain view"", ""Drying rack for clothing"", ""Paid parking lot off premises"", ""Luggage dropoff allowed"", ""Free street parking"", ""Laundromat nearby"", ""Mini fridge"", ""Cleaning products"", ""Wifi"", ""Outdoor dining area"", ""Freezer"", ""Toaster"", ""Free washer \u2013 In unit"", ""Single level home"", ""Body soap"", ""City skyline view"", ""Clothing storage: closet and dresser"", ""Dining table"", ""Coffee"", ""Shower gel"", ""Carbon monoxide alarm"", ""Sette shampoo"", ""Crib""]",0.48127,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,53.55,33.0,20.55,1
1845240,athens,inside_airbnb,Courtyard apt - Central Athens,ΠΑΓΚΡΑΤΙ,,37.97235,23.74366,0.851947239496144,centre_0_1km,3,9640455,2013-10-26,4353.0,False,0,within an hour,1.0,1.0,2.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,1.0,4.0,1,34.0,2,1125,True,1.0,42.0,3.7612001156935615,3.0,23.0,47.0,309.0,56.0,388.0,5.0,0.0,2.69,3.0,4.0,0.3333333333333333,4.75,0.95,4.84,4.76,4.88,4.94,4.82,4.81,9.6571,30.0,1260.0,1.0,00002856559,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Kitchen"", ""Oven"", ""Outdoor furniture"", ""Refrigerator"", ""High chair"", ""Private patio or balcony"", ""Smoke alarm"", ""Stove"", ""Hair dryer"", ""Cooking basics"", ""Essentials"", ""TV with standard cable"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Coffee maker"", ""Private backyard \u2013 Fully fenced"", ""Hot water"", ""First aid kit"", ""Microwave"", ""Children\u2019s books and toys"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Free washer"", ""Free street parking"", ""Fire extinguisher"", ""Wifi"", ""Outdoor dining area"", ""Heating"", ""Lockbox"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Self check-in""]",0.5647399999999999,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,62.9,42.0,20.9,1
2219385,athens,inside_airbnb,Classy Apartment in the heart of Athens,ΣΤΑΔΙΟ,,37.96538,23.74292,1.3315103306912068,near_1_3km,2,11322414,2014-01-15,4272.0,False,0,within a few hours,0.7,0.88,3.0,1.0,1,True,semi_professional,Entire condo,Entire home/apt,2,1.0,6,2.0,3.0,3,43.0,3,90,False,0.0,65.0,4.189654742026425,0.0,0.0,24.0,204.0,161.0,48.0,0.0,0.0,0.39,5.0,0.0,-1.0,4.65,0.93,4.62,4.5,4.81,4.79,4.74,4.72,9.38,0.0,0.0,1.0,00001175559,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Clothing storage: closet"", ""Kitchen"", ""Oven"", ""Wine glasses"", ""Refrigerator"", ""Bathtub"", ""Bed linens"", ""Room-darkening shades"", ""Stove"", ""Hair dryer"", ""Smoking allowed"", ""Cooking basics"", ""Essentials"", ""Portable fans"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Coffee maker"", ""Free parking on premises"", ""Babysitter recommendations"", ""Patio or balcony"", ""Hot water"", ""First aid kit"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Elevator"", ""Microwave"", ""TV"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Free street parking"", ""Cleaning products"", ""Wifi"", ""Washer"", ""Heating"", ""Freezer"", ""Toaster"", ""Lockbox"", ""Body soap"", ""Blender"", ""Coffee"", ""Shower gel"", ""Self check-in""]",0.46399,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,0,1,82.44,65.0,17.44,1
2299339,athens,inside_airbnb,One block away from the Akropolis.,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.9674,23.72522,1.231425088583948,near_1_3km,2,11745220,2014-01-29,4258.0,True,1,within an hour,1.0,1.0,3.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,5,2.0,2.5,5,42.0,2,180,True,1.0,82.0,4.418840607796598,6.0,27.0,50.0,307.0,58.0,512.0,60.0,5.0,3.69,62.0,46.0,-0.2580645161290322,4.79,0.958,4.86,4.87,4.9,4.78,4.95,4.81,9.7029,255.0,20910.0,0.0,00001948000,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Clothing storage: closet"", ""Kitchen"", ""Oven"", ""Wine glasses"", ""Refrigerator"", ""Bed linens"", ""Stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Books and reading material"", ""Portable fans"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""Coffee maker"", ""Patio or balcony"", ""Paid parking garage off premises"", ""Conditioner"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Microwave"", ""TV"", ""Air conditioning"", ""Free street parking"", ""Laundromat nearby"", ""Cleaning products"", ""Wifi"", ""Washer"", ""Heating"", ""Housekeeping - available at extra cost"", ""Toaster"", ""Lockbox"", ""Dining table"", ""Blender"", ""Shower gel"", ""Self check-in""]",0.503495,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,122.55,82.0,40.55,1
2305770,athens,inside_airbnb,"Acropolis walk,  Koukaki, 100 Mbps WiFi",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.96427,23.72065,1.760062730146848,near_1_3km,2,11777249,2014-01-30,4257.0,True,1,within an hour,1.0,1.0,2.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,1.0,4.0,1,53.0,7,730,True,1.0,56.0,4.04305126783455,5.0,35.0,65.0,301.0,64.0,592.0,7.0,1.0,4.19,17.0,2.0,-0.8823529411764706,4.87,0.974,4.93,4.96,4.96,4.93,4.75,4.85,9.7857,98.0,5488.0,0.0,00001860010,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Clothing storage: closet"", ""Kitchen"", ""Shared gym nearby"", ""Bosch stainless steel induction stove"", ""Wine glasses"", ""Bed linens"", ""Heating - split type ductless system"", ""Room-darkening shades"", ""Smoke alarm"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Books and reading material"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Crib - available upon request"", ""Dishes and silverware"", ""Coffee maker: pour-over coffee"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""AC - split type ductless system"", ""Host greets you"", ""32 inch HDTV"", ""Hot water"", ""Paid street parking off premises"", ""First aid kit"", ""Elevator"", ""Microwave"", ""Drying rack for clothing"", ""Liebherr refrigerator"", ""Free street parking"", ""Whirlpool stainless steel oven"", ""Fire extinguisher"", ""Laundromat nearby"", ""Cleaning products"", ""Wifi"", ""Freezer"", ""Toaster"", ""Free washer \u2013 In unit"", ""Single level home"", ""Body soap"", ""Board games"", ""Baking sheet"", ""Dining table"", ""Coffee"", ""Shower gel"", ""Carbon monoxide alarm""]",0.66689,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,76.52,56.0,20.52,1
2618140,athens,inside_airbnb,Acropolis Masterpiece Neoclassical Mansion,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.96630096435547,23.72363471984864,1.415694554285771,near_1_3km,2,5903928,2013-04-13,4549.0,True,1,within an hour,1.0,1.0,2.0,1.0,1,True,professional,Entire townhouse,Entire home/apt,2,1.0,10,4.0,2.5,6,62.0,1,1125,True,1.0,163.0,5.099866427824199,11.0,33.0,63.0,338.0,27.0,436.0,20.0,4.0,3.18,37.0,16.0,-0.5675675675675675,4.85,0.97,4.91,4.77,4.96,4.95,4.94,4.85,9.78,120.0,19560.0,1.0,00001435763,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Other electric stove"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Refrigerator"", ""Bathtub"", ""Bed linens"", ""Ceiling fan"", ""Dishwasher"", ""Room-darkening shades"", ""Smoke alarm"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Books and reading material"", ""Portable fans"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""Pitsos oven"", ""Self check-in"", ""Record player"", ""Conditioner"", ""Hot water"", ""Clothing storage: wardrobe and dresser"", ""Sound system"", ""Exercise equipment: treadmill"", ""First aid kit"", ""Microwave"", ""Drying rack for clothing"", ""Coffee maker: drip coffee maker, espresso machine, Nespresso"", ""Luggage dropoff allowed"", ""Free street parking"", ""Piano"", ""Theme room"", ""Fire extinguisher"", ""Courtyard view"", ""Cleaning products"", ""Wifi"", ""Heating"", ""Toaster"", ""Free washer \u2013 In unit"", ""34 inch HDTV with Chromecast, Apple TV"", ""Body soap"", ""Window AC unit"", ""Lockbox"", ""City skyline view"", ""Dining table"", ""Baking sheet"", ""Blender"", ""Coffee"", ""Shower gel"", ""Private patio or balcony"", ""Gym""]",0.8474400000000001,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,251.73,163.0,88.73,1
