listing_id,neighbourhood,risk_probability,high_risk_flag,risk_band
1102816050474243196,ΣΤΑΔΙΟ,0.7339,1,High
1102825430407538461,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9878,1,High
1102845516902103109,ΓΚΥΖΗ,0.9298,1,High
1102901157683191840,ΑΚΡΟΠΟΛΗ,0.5277,0,Moderate
1102904463420721628,ΚΟΛΩΝΑΚΙ,0.9705,1,High
1103027588600717524,ΝΕΟΣ ΚΟΣΜΟΣ,0.5036,0,Moderate
1103313197580455556,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5589,0,Moderate
1103362506274262737,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9868,1,High
1103372406833637122,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9655,1,High
1103381159485109996,ΑΜΠΕΛΟΚΗΠΟΙ,0.9849,1,High
1103396210876976645,ΣΤΑΔΙΟ,0.1838,0,Low
1103411051025966131,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2781,0,Low
1103431257512064107,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8715,1,High
1103444457967862155,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.6223,0,Moderate
1103471168754693295,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.286,0,Low
1103479156460764698,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.3107,0,Low
1103643355707609759,ΝΕΟΣ ΚΟΣΜΟΣ,0.5907,0,Moderate
1103657725867956417,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9707,1,High
1103715244172552043,ΘΗΣΕΙΟ,0.8414,1,High
1103723506049491522,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9796,1,High
1104074131817493734,ΒΟΤΑΝΙΚΟΣ,0.7398,1,High
1104076908294628606,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9928,1,High
1104141787955520238,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.5571,0,Moderate
1104171149666831723,ΘΗΣΕΙΟ,0.1669,0,Low
1104235293249893353,ΝΕΟΣ ΚΟΣΜΟΣ,0.7716,1,High
1104276159802700579,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2042,0,Low
1104326013620579750,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0729,0,Low
1104339528946938415,ΙΛΙΣΙΑ,0.6963,0,Moderate
1104343347811618463,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0607,0,Low
1104403869145361358,ΝΕΟΣ ΚΟΣΜΟΣ,0.9629,1,High
1104505397087761987,ΠΑΓΚΡΑΤΙ,0.591,0,Moderate
1104866839217809290,ΝΕΟΣ ΚΟΣΜΟΣ,0.5022,0,Moderate
1104871292848343103,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.8002,1,High
1104887358983602848,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.992,1,High
1104911695904357351,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2192,0,Low
1105221106596897073,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9701,1,High
1105557174794243471,ΘΗΣΕΙΟ,0.962,1,High
1105564116361851437,ΓΚΥΖΗ,0.9936,1,High
1105564355215349577,ΛΥΚΑΒΗΤΤΟΣ,0.3365,0,Low
1105577298743269618,ΘΗΣΕΙΟ,0.2526,0,Low
1105612894306344790,ΚΟΛΩΝΑΚΙ,0.9803,1,High
1105743696533120631,ΑΚΡΟΠΟΛΗ,0.4931,0,Moderate
1105805462464723775,ΝΕΟΣ ΚΟΣΜΟΣ,0.3114,0,Low
1105910937144092033,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.9757,1,High
1105979421911372391,ΝΕΟΣ ΚΟΣΜΟΣ,0.2412,0,Low
1106342700920190536,ΚΟΛΩΝΑΚΙ,0.4506,0,Moderate
1106379715276368050,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3504,0,Low
1106391661307089741,ΚΟΛΩΝΑΚΙ,0.996,1,High
1106496504123826659,ΚΕΡΑΜΕΙΚΟΣ,0.1396,0,Low
1106500117661372213,ΘΗΣΕΙΟ,0.2382,0,Low
1106518890924270737,ΚΕΡΑΜΕΙΚΟΣ,0.1347,0,Low
1106520038963137210,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9007,1,High
1106531179196287497,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1871,0,Low
1106582464273101687,ΝΕΟΣ ΚΟΣΜΟΣ,0.3042,0,Low
1106600325770168587,ΑΝΩ ΚΥΨΕΛΗ,0.3813,0,Low
1106679774712540895,ΘΗΣΕΙΟ,0.2724,0,Low
1106951868561807290,ΠΑΓΚΡΑΤΙ,0.985,1,High
1107007929810294313,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.081,0,Low
1107099201845475986,ΛΥΚΑΒΗΤΤΟΣ,0.0853,0,Low
1107175053090283549,ΚΥΨΕΛΗ,0.8635,1,High
1107235290027890660,ΝΕΟΣ ΚΟΣΜΟΣ,0.3469,0,Low
1107257384158610888,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1222,0,Low
1107435650399080810,ΑΜΠΕΛΟΚΗΠΟΙ,0.3246,0,Low
1107750117468395874,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.4409,0,Moderate
1107953869168811437,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.4442,0,Moderate
1107985559989041910,ΛΥΚΑΒΗΤΤΟΣ,0.3851,0,Low
1108027948687990752,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0745,0,Low
1108423643344546977,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4367,0,Moderate
1108504871200216894,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.7704,1,High
1108510192760630571,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2283,0,Low
1108677638187965719,ΝΕΟΣ ΚΟΣΜΟΣ,0.1518,0,Low
1108797009324652354,ΑΜΠΕΛΟΚΗΠΟΙ,0.9834,1,High
1109120804370871845,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1238,0,Low
1109123997751312681,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9915,1,High
1109208149114301130,ΓΟΥΔΙ,0.1124,0,Low
1109245257518039802,ΚΟΛΩΝΟΣ,0.236,0,Low
1109267397674494883,ΓΟΥΒΑ,0.1835,0,Low
1109387084465099362,ΠΑΓΚΡΑΤΙ,0.9796,1,High
1109451883035715100,ΝΕΟΣ ΚΟΣΜΟΣ,0.7836,1,High
1109456467592317636,ΘΗΣΕΙΟ,0.2277,0,Low
1109471384740642880,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9954,1,High
1109879203086186597,ΑΝΩ ΠΑΤΗΣΙΑ,0.2993,0,Low
1109921022077301585,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,0.1708,0,Low
1109975566325141437,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4255,0,Moderate
1109999044973640012,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.3009,0,Low
1110029648002585663,ΚΟΛΟΚΥΝΘΟΥ,0.2393,0,Low
1110061935829055946,ΛΥΚΑΒΗΤΤΟΣ,0.3799,0,Low
1110151105606473869,ΚΟΛΩΝΑΚΙ,0.1957,0,Low
1110304689807999213,ΑΚΡΟΠΟΛΗ,0.1379,0,Low
1110329683939001961,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0758,0,Low
1110584821232740462,ΠΑΓΚΡΑΤΙ,0.3219,0,Low
1110614154318429089,ΠΕΤΡΑΛΩΝΑ,0.1466,0,Low
1110614924791650544,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.3071,0,Low
1110625845329226805,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9969,1,High
1110635134702495501,ΚΟΛΩΝΑΚΙ,0.9246,1,High
1110637211768367290,ΝΕΟΣ ΚΟΣΜΟΣ,0.9425,1,High
1110648538838842667,ΚΕΡΑΜΕΙΚΟΣ,0.4759,0,Moderate
1110663482165315702,ΣΤΑΔΙΟ,0.4813,0,Moderate
1110665138753406471,ΚΕΡΑΜΕΙΚΟΣ,0.3668,0,Low
1110665930981374500,ΠΑΓΚΡΑΤΙ,0.9893,1,High
1110667620028445463,ΚΕΡΑΜΕΙΚΟΣ,0.3115,0,Low
1110707606269905363,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.1866,0,Low
1110790809105157853,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.6652,0,Moderate
1110903171093626528,ΣΤΑΔΙΟ,0.7651,1,High
1110910220119640231,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9944,1,High
1110916609422859934,ΑΚΡΟΠΟΛΗ,0.4206,0,Moderate
1110932866418695294,ΕΛΛΗΝΟΡΩΣΩΝ,0.3038,0,Low
1111421412038603661,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.95,1,High
1111427357665050144,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5978,0,Moderate
1111466470465953783,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.43,0,Moderate
1111489423643022636,ΠΑΓΚΡΑΤΙ,0.9863,1,High
1111490232114828902,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5385,0,Moderate
1111490550456540207,ΠΑΓΚΡΑΤΙ,0.1341,0,Low
1111505361764389724,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2621,0,Low
1111510161356191072,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9774,1,High
1111543330666209594,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.576,0,Moderate
1111547738445701623,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7059,1,High
1111547767123097592,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2621,0,Low
1111549072166688091,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9564,1,High
1111550199360465009,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3987,0,Low
1111553426087602989,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8746,1,High
1111715135254507165,ΑΝΩ ΚΥΨΕΛΗ,0.2543,0,Low
1111751966164625862,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4298,0,Moderate
1112095166704828704,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9374,1,High
1112099547611226509,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9878,1,High
1112102604206751095,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2457,0,Low
1112106828143612556,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9547,1,High
1112121260824141546,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9932,1,High
1112142514354978777,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4473,0,Moderate
1112186974015689311,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9966,1,High
1112214178432739613,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.5243,0,Moderate
1112245533406272011,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9857,1,High
1112253411821117859,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5959,0,Moderate
1112255243647364899,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9689,1,High
1112257270466518997,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8895,1,High
1112329983082107217,ΝΕΟΣ ΚΟΣΜΟΣ,0.1011,0,Low
1112342464503972855,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.2364,0,Low
1112347329243056224,ΑΜΠΕΛΟΚΗΠΟΙ,0.9764,1,High
1112353709913118340,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.1571,0,Low
1112365188515752432,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.1811,0,Low
1112386572041846757,ΠΕΔΙΟ ΑΡΕΩΣ,0.3922,0,Low
1112439903336510807,ΠΑΓΚΡΑΤΙ,0.0663,0,Low
1112471548500083466,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1649,0,Low
1112536226368742281,ΚΕΡΑΜΕΙΚΟΣ,0.1656,0,Low
1112539341164555113,ΚΕΡΑΜΕΙΚΟΣ,0.9987,1,High
1112541891763196636,ΚΕΡΑΜΕΙΚΟΣ,0.989,1,High
1112543899345361951,ΚΕΡΑΜΕΙΚΟΣ,0.9899,1,High
1112551231683069721,ΚΕΡΑΜΕΙΚΟΣ,0.993,1,High
1112555418868796659,ΒΟΤΑΝΙΚΟΣ,0.8465,1,High
1112557990439752238,ΚΕΡΑΜΕΙΚΟΣ,0.994,1,High
1112560103127371169,ΒΟΤΑΝΙΚΟΣ,0.9984,1,High
1112564699743609628,ΚΕΡΑΜΕΙΚΟΣ,0.9903,1,High
1112566999777275090,ΒΟΤΑΝΙΚΟΣ,0.9814,1,High
1112569580512361295,ΚΕΡΑΜΕΙΚΟΣ,0.9976,1,High
1112570095959790050,ΚΕΡΑΜΕΙΚΟΣ,0.9983,1,High
1112572624297487370,ΚΕΡΑΜΕΙΚΟΣ,0.9985,1,High
1112574929258675562,ΚΕΡΑΜΕΙΚΟΣ,0.9991,1,High
1112578097331869487,ΚΕΡΑΜΕΙΚΟΣ,0.9993,1,High
1112582904343975325,ΚΕΡΑΜΕΙΚΟΣ,0.9874,1,High
1112585509567034080,ΒΟΤΑΝΙΚΟΣ,0.9317,1,High
1112588137595751408,ΚΕΡΑΜΕΙΚΟΣ,0.9211,1,High
1112591886984667516,ΚΕΡΑΜΕΙΚΟΣ,0.6998,0,Moderate
1112595046178352064,ΚΕΡΑΜΕΙΚΟΣ,0.9717,1,High
1112597471660709889,ΒΟΤΑΝΙΚΟΣ,0.9974,1,High
1112607741955674096,ΚΕΡΑΜΕΙΚΟΣ,0.9819,1,High
1112611348031756767,ΚΕΡΑΜΕΙΚΟΣ,0.9944,1,High
1112737366789733415,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.5297,0,Moderate
1112846745592833072,ΛΥΚΑΒΗΤΤΟΣ,0.8894,1,High
1112925916441327013,ΘΗΣΕΙΟ,0.5152,0,Moderate
1112951521056579791,ΘΗΣΕΙΟ,0.6363,0,Moderate
1112972265469999111,ΘΗΣΕΙΟ,0.6668,0,Moderate
1112980486876848885,ΘΗΣΕΙΟ,0.6668,0,Moderate
1112983304179036782,ΝΕΟΣ ΚΟΣΜΟΣ,0.1991,0,Low
1112990659340911812,ΘΗΣΕΙΟ,0.6582,0,Moderate
1113003308002387393,ΘΗΣΕΙΟ,0.6498,0,Moderate
1113035666170540187,ΠΕΔΙΟ ΑΡΕΩΣ,0.9983,1,High
1113125663217021153,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3846,0,Low
1113139811165158301,ΠΑΤΗΣΙΑ,0.8303,1,High
1113518846368021625,ΠΑΓΚΡΑΤΙ,0.5309,0,Moderate
1113595680804419661,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.2169,0,Low
1113610984033959862,ΘΗΣΕΙΟ,0.2557,0,Low
1113724541797512669,ΝΕΟΣ ΚΟΣΜΟΣ,0.1826,0,Low
1113865087415808424,ΝΙΡΒΑΝΑ,0.2379,0,Low
1114175107665661363,ΑΝΩ ΠΑΤΗΣΙΑ,0.8108,1,High
1114230599786645214,ΘΗΣΕΙΟ,0.157,0,Low
1114342755730013210,ΠΑΤΗΣΙΑ,0.9774,1,High
1114453387512166169,ΠΑΤΗΣΙΑ,0.9334,1,High
1114508264912331796,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1588,0,Low
1114528262909207577,ΝΕΟΣ ΚΟΣΜΟΣ,0.4112,0,Moderate
1114542934264080777,ΑΝΩ ΠΑΤΗΣΙΑ,0.9238,1,High
1114580762434334548,ΣΕΠΟΛΙΑ,0.2313,0,Low
1114966623106005974,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3357,0,Low
1114975902915105813,ΣΤΑΔΙΟ,0.8723,1,High
1114976192736093376,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.6154,0,Moderate
1114977845627923177,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7,0,Moderate
1114980696781604810,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.6423,0,Moderate
1114982167638732610,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.969,1,High
1114987385763883710,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.6071,0,Moderate
1114989432396140592,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9119,1,High
1114991917875139186,ΠΑΓΚΡΑΤΙ,0.5004,0,Moderate
1114992122718613318,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9017,1,High
1115082543530235340,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.394,0,Low
1115162529318274895,ΠΑΤΗΣΙΑ,0.7268,1,High
1115213420953473979,ΑΝΩ ΠΑΤΗΣΙΑ,0.2527,0,Low
1115217169111919445,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.1833,0,Low
1115245648896967241,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.1607,0,Low
1115712418828908786,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,0.9829,1,High
1115744087755632769,ΠΕΤΡΑΛΩΝΑ,0.3253,0,Low
1115790043391312892,ΑΜΠΕΛΟΚΗΠΟΙ,0.2853,0,Low
1115801206068834052,ΝΕΟΣ ΚΟΣΜΟΣ,0.233,0,Low
1115820263306406822,ΑΚΡΟΠΟΛΗ,0.9897,1,High
1115857255395474360,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.5642,0,Moderate
1115865752610733841,ΚΟΛΩΝΑΚΙ,0.9767,1,High
1115866434200127875,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2576,0,Low
1115889118034839584,ΑΚΡΟΠΟΛΗ,0.1927,0,Low
1115953561295048971,ΝΕΟΣ ΚΟΣΜΟΣ,0.19,0,Low
1115990138456675198,ΠΑΤΗΣΙΑ,0.9708,1,High
1116030680689965199,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.181,0,Low
1116099490188244878,ΑΝΩ ΠΑΤΗΣΙΑ,0.9067,1,High
1116434538041015291,ΒΟΤΑΝΙΚΟΣ,0.072,0,Low
1116488930025825470,ΚΥΨΕΛΗ,0.4134,0,Moderate
1116500723249142048,ΚΟΛΩΝΟΣ,0.4845,0,Moderate
1116506897181559281,ΘΗΣΕΙΟ,0.6302,0,Moderate
1116514274240607454,ΘΗΣΕΙΟ,0.7015,1,High
1116516448786895210,ΑΜΠΕΛΟΚΗΠΟΙ,0.9662,1,High
1116522795379467218,ΘΗΣΕΙΟ,0.6775,0,Moderate
1116535725788058678,ΚΟΛΩΝΟΣ,0.3415,0,Low
1116540323365703130,ΘΗΣΕΙΟ,0.5373,0,Moderate
1116553173851650228,ΘΗΣΕΙΟ,0.6343,0,Moderate
1116571915261491570,ΘΗΣΕΙΟ,0.6578,0,Moderate
1116585119817844875,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9276,1,High
1116647354051028215,ΚΟΛΩΝΑΚΙ,0.652,0,Moderate
1116753264530725076,ΠΑΤΗΣΙΑ,0.9548,1,High
1116779235369364473,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9773,1,High
1117095869106312727,ΠΑΓΚΡΑΤΙ,0.9868,1,High
1117149098024220147,ΒΟΤΑΝΙΚΟΣ,0.2121,0,Low
1117179028837000490,ΚΕΡΑΜΕΙΚΟΣ,0.1445,0,Low
1117185292584681360,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.11,0,Low
1117208780097359146,ΑΝΩ ΚΥΨΕΛΗ,0.0953,0,Low
1117274734283078546,ΝΕΟΣ ΚΟΣΜΟΣ,0.3101,0,Low
1117301164547580406,ΑΚΡΟΠΟΛΗ,0.0715,0,Low
1117307057790928342,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2477,0,Low
1117310455932619599,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2341,0,Low
1117370401340616550,ΚΟΛΩΝΑΚΙ,0.2411,0,Low
1117420100587450117,ΝΕΟΣ ΚΟΣΜΟΣ,0.3458,0,Low
1117906311477840917,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3375,0,Low
1117909525179715951,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.2783,0,Low
1117912171266030942,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.2925,0,Low
1117914161603328579,ΛΥΚΑΒΗΤΤΟΣ,0.6495,0,Moderate
1117918035188951249,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9825,1,High
1117930452899848847,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.1619,0,Low
1117931790559465323,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4901,0,Moderate
1117933198893900432,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7371,1,High
1117960248989083327,ΘΗΣΕΙΟ,0.9954,1,High
1117998130327259628,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2586,0,Low
1118002302211252467,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.3248,0,Low
1118008441092049641,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2247,0,Low
1118036965988391738,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.5973,0,Moderate
1118073895078754872,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2995,0,Low
1118132130216014320,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1301,0,Low
1118268742950135721,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.4133,0,Moderate
1118676610868804636,ΑΝΩ ΠΑΤΗΣΙΑ,0.4458,0,Moderate
1118886653613979386,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9779,1,High
1118925439418588497,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.5758,0,Moderate
1118947962818330675,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2589,0,Low
1119042878645751182,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8232,1,High
1119530491823975349,ΑΜΠΕΛΟΚΗΠΟΙ,0.9746,1,High
1119666620899896089,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4671,0,Moderate
1119985559130554662,ΑΝΩ ΠΑΤΗΣΙΑ,0.1921,0,Low
1120001012022621901,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,0.8796,1,High
1120031122531680720,ΝΕΟΣ ΚΟΣΜΟΣ,0.1489,0,Low
1120077951567864313,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1316,0,Low
1120142244919703578,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3506,0,Low
1120214842763400742,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9031,1,High
1120245198738183111,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.4032,0,Moderate
1120249280811857371,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.3517,0,Low
